X;Y;name
-139.0839458477;60.9984003533;G13_LH014
-139.0835304385;60.9985787665;G13_LH015
-139.0831150246;60.9987571784;G13_LH016
-139.082699606;60.9989355891;G13_LH017
-139.0822841828;60.9991139984;G13_LH018
-139.0818687549;60.9992924064;G13_LH019
-139.0810378852;60.9996492185;G13_LH021
-139.0806224434;60.9998276226;G13_LH022
-139.0802069969;61.0000060254;G13_LH023
-139.0797915457;61.0001844268;G13_LH024
-139.0793760899;61.000362827;G13_LH025
-139.0789606294;61.0005412259;G13_LH026
-139.0785451643;61.0007196235;G13_LH027
-139.0781296946;61.0008980197;G13_LH028
-139.0777142201;61.0010764147;G13_LH029
-139.0768832573;61.0014332007;G13_LH031
-139.0764677689;61.0016115917;G13_LH032
-139.0760522758;61.0017899815;G13_LH033
-139.0756367781;61.0019683699;G13_LH034
-139.075555527;61.0020979355;G13_LH035
-139.0761047686;61.0021354077;G13_LH036
-139.0766540115;61.0021728777;G13_LH037
-139.0772032558;61.0022103455;G13_LH038
-139.0777525014;61.002247811;G13_LH039
-139.0788509966;61.0023227354;G13_LH041
-139.0794002463;61.0023601942;G13_LH042
-139.0799494972;61.0023976508;G13_LH043
-139.0804987495;61.0024351052;G13_LH044
-139.0810480031;61.0024725573;G13_LH045
-139.081597258;61.0025100072;G13_LH046
-139.0821465143;61.0025474549;G13_LH047
-139.0826957719;61.0025849004;G13_LH048
-139.0832450309;61.0026223436;G13_LH049
-139.0843435528;61.0026972233;G13_LH051
-139.0848928158;61.0027346599;G13_LH052
-139.08544208;61.0027720942;G13_LH053
-139.0859913457;61.0028095262;G13_LH054
-139.0865406126;61.0028469561;G13_LH055
-139.0870898809;61.0028843837;G13_LH056
-139.0876391505;61.002921809;G13_LH057
-139.0881884215;61.0029592322;G13_LH058
-139.0887376938;61.0029966531;G13_LH059
-139.0898362424;61.0030714882;G13_LH061
-139.0903855187;61.0031089024;G13_LH062
-139.0909347963;61.0031463144;G13_LH063
-139.0914840752;61.0031837242;G13_LH064
-139.0920333555;61.0032211317;G13_LH065
-139.0925826371;61.003258537;G13_LH066
-139.0931319201;61.00329594;G13_LH067
-139.0936812044;61.0033333408;G13_LH068
-139.09423049;61.0033707394;G13_LH069
-139.0953290652;61.0034455299;G13_LH071
-139.0958783549;61.0034829218;G13_LH072
-139.0964276458;61.0035203115;G13_LH073
-139.0969769381;61.0035576989;G13_LH074
-139.0975262317;61.0035950841;G13_LH075
-139.0980755266;61.0036324671;G13_LH076
-139.0986248229;61.0036698479;G13_LH077
-139.0991741205;61.0037072264;G13_LH078
-139.0997234195;61.0037446026;G13_LH079
-139.1008220213;61.0038193485;G13_LH081
-139.1013713243;61.0038567181;G13_LH082
-139.1019206285;61.0038940855;G13_LH083
-139.1015680343;61.0040477253;G13_LH084
-139.1011292624;61.0042124734;G13_LH085
-139.100690486;61.00437722;G13_LH086
-139.100251705;61.0045419651;G13_LH087
-139.0998129195;61.0047067088;G13_LH088
-139.0993741295;61.004871451;G13_LH089
-139.0984965358;61.0052009312;G13_LH091
-139.0980577322;61.0053656691;G13_LH092
-139.097618924;61.0055304055;G13_LH093
-139.0971801113;61.0056951405;G13_LH094
-139.096741294;61.005859874;G13_LH095
-139.0963024722;61.0060246061;G13_LH096
-139.0958636459;61.0061893367;G13_LH097
-139.095424815;61.0063540659;G13_LH098
-139.0949859796;61.0065187936;G13_LH099
-139.0936694462;61.0070129681;G13_LH102
-139.0932305927;61.00717769;G13_LH103
-139.0927917346;61.0073424105;G13_LH104
-139.092352872;61.0075071295;G13_LH105
-139.0919140048;61.0076718471;G13_LH106
-139.0914751331;61.0078365632;G13_LH107
-139.0910362569;61.0080012779;G13_LH108
-139.0905973761;61.0081659911;G13_LH109
-139.090468644;61.0077060958;G13_LH111
-139.0904413136;61.0074371211;G13_LH112
-139.0904139837;61.0071681464;G13_LH113
-139.0903866542;61.0068991717;G13_LH114
-139.0903593251;61.006630197;G13_LH115
-139.0903319965;61.0063612223;G13_LH116
-139.0903046683;61.0060922475;G13_LH117
-139.0902773404;61.0058232728;G13_LH118
-139.090250013;61.005554298;G13_LH119
-139.0901953595;61.0050163484;G13_LH121
-139.0901680334;61.0047473736;G13_LH122
-139.0901407077;61.0044783988;G13_LH123
-139.0901133824;61.0042094239;G13_LH124
-139.0900860575;61.0039404491;G13_LH125
-139.0900587331;61.0036714742;G13_LH126
-139.090031409;61.0034024993;G13_LH127
-139.0900040854;61.0031335244;G13_LH128
-139.0899767622;61.0028645495;G13_LH129
-139.0899221171;61.0023265996;G13_LH131
-139.0898947952;61.0020576247;G13_LH132
-139.0898674737;61.0017886497;G13_LH133
-139.0898401526;61.0015196747;G13_LH134
-139.0898128319;61.0012506997;G13_LH135
-139.0897855117;61.0009817247;G13_LH136
-139.0897581919;61.0007127497;G13_LH137
-139.0897308724;61.0004437747;G13_LH138
-139.0897035535;61.0001747996;G13_LH139
-139.0896489167;60.9996368495;G13_LH141
-139.089621599;60.9993678744;G13_LH142
-139.0895942817;60.9990988993;G13_LH143
-139.0895669648;60.9988299242;G13_LH144
-139.0895396484;60.9985609491;G13_LH145
-139.0895123323;60.9982919739;G13_LH146
-139.0894850167;60.9980229988;G13_LH147
-139.0894577015;60.9977540236;G13_LH148
-139.0894303867;60.9974850484;G13_LH149
-139.0893757584;60.996947098;G13_LH151
-139.0893484449;60.9966781228;G13_LH152
-139.0893457443;60.9960808627;G13_LH001
-139.0856074381;60.9976866874;G13_LH010
-139.0814533224;60.9994708131;G13_LH020
-139.077298741;61.0012548083;G13_LH030
-139.0783017484;61.0022852743;G13_LH040
-139.0837942912;61.0026597846;G13_LH050
-139.0892869674;61.0030340718;G13_LH060
-139.094779777;61.0034081358;G13_LH070
-139.1002727197;61.0037819767;G13_LH080
-139.0989353349;61.0050361918;G13_LH090
-139.0945471397;61.0066835199;G13_LH100
-139.0941082952;61.0068482447;G13_LH101
-139.0904959747;61.0079750704;G13_LH110
-139.0902226861;61.0052853232;G13_LH120
-139.0899494395;61.0025955746;G13_LH130
-139.0896762349;60.9999058246;G13_LH140
-139.0894030723;60.9972160732;G13_LH150
-139.0876828631;61.0051245711;G13_LC002
-139.0881380654;61.0052784623;G13_LC003
-139.0885932722;61.0054323521;G13_LC004
-139.0890484834;61.0055862403;G13_LC005
-139.089503699;61.0057401271;G13_LC006
-139.0899676566;61.0058785136;G13_LC007
-139.0905208453;61.0058586236;G13_LC008
-139.0910740334;61.0058387313;G13_LC009
-139.0921804076;61.0057989399;G13_LC011
-139.0927335937;61.0057790409;G13_LC012
-139.0932056794;61.0056698059;G13_LC013
-139.0936091601;61.0054850035;G13_LC014
-139.0940126361;61.0053001999;G13_LC015
-139.0944161075;61.0051153951;G13_LC016
-139.0948195742;61.004930589;G13_LC017
-139.0952230362;61.0047457817;G13_LC018
-139.095526667;61.0045253473;G13_LC019
-139.0960124574;61.0040411306;G13_LC021
-139.096255347;61.0037990216;G13_LC022
-139.0964982329;61.0035569121;G13_LC023
-139.096741115;61.0033148021;G13_LC024
-139.0969195098;61.0030710146;G13_LC025
-139.0967312936;61.0028176919;G13_LC026
-139.0965430804;61.0025643689;G13_LC027
-139.0963548701;61.0023110457;G13_LC028
-139.0961666628;61.0020577222;G13_LC029
-139.0957902571;61.0015510744;G13_LC031
-139.0955206207;61.001322805;G13_LC032
-139.0951292506;61.0011319883;G13_LC033
-139.0947378851;61.0009411705;G13_LC034
-139.0943465244;61.0007503515;G13_LC035
-139.0939551683;61.0005595314;G13_LC036
-139.0935150162;61.0004032186;G13_LC037
-139.0930077061;61.0002943961;G13_LC038
-139.0925003995;61.0001855717;G13_LC039
-139.0914857968;60.9999679172;G13_LC041
-139.0909785007;60.9998590871;G13_LC042
-139.0904309885;60.9998611312;G13_LC043
-139.0898776456;60.9998792463;G13_LC044
-139.089324302;60.999897359;G13_LC045
-139.0887709579;60.9999154695;G13_LC046
-139.0882176132;60.9999335777;G13_LC047
-139.0876642679;60.9999516837;G13_LC048
-139.0871667343;61.0000682056;G13_LC049
-139.0861778678;61.0003121977;G13_LC051
-139.0856834289;61.000434191;G13_LC052
-139.0852208516;61.0005739351;G13_LC053
-139.084904435;61.0007951087;G13_LC054
-139.084588014;61.0010162815;G13_LC055
-139.0842715887;61.0012374535;G13_LC056
-139.0839551589;61.0014586248;G13_LC057
-139.0836387247;61.0016797953;G13_LC058
-139.0836087491;61.0019467823;G13_LC059
-139.0835762994;61.0024851551;G13_LC061
-139.083560074;61.0027543415;G13_LC062
-139.0836033189;61.0030159887;G13_LC063
-139.0838885149;61.003246963;G13_LC064
-139.084173715;61.0034779367;G13_LC065
-139.0844589192;61.0037089098;G13_LC066
-139.0847441276;61.0039398823;G13_LC067
-139.0850293401;61.0041708543;G13_LC068
-139.0854064018;61.004360548;G13_LC069
-139.0863110704;61.0046722781;G13_LC071
-139.0867634113;61.004828141;G13_LC072
-139.0872276652;61.0049706783;G13_LC001
-139.0916272208;61.0058188368;G13_LC010
-139.095769564;61.0042832392;G13_LC020
-139.0959784585;61.0018043984;G13_LC030
-139.0919930964;61.0000767454;G13_LC040
-139.086672303;61.0001902026;G13_LC050
-139.0835925244;61.0022159687;G13_LC060
-139.0858587338;61.0045164138;G13_LC070
-139.0687709208;60.9847342889;G13_UH002
-139.0683611335;60.9849156478;G13_UH003
-139.0679513416;60.9850970054;G13_UH004
-139.067541545;60.9852783617;G13_UH005
-139.0671317437;60.9854597168;G13_UH006
-139.0667219377;60.9856410705;G13_UH007
-139.0663121271;60.9858224231;G13_UH008
-139.0659023119;60.9860037743;G13_UH009
-139.0650826673;60.986366473;G13_UH011
-139.064672838;60.9865478204;G13_UH012
-139.0642630041;60.9867291665;G13_UH013
-139.0638531654;60.9869105114;G13_UH014
-139.0634433222;60.987091855;G13_UH015
-139.0630334742;60.9872731974;G13_UH016
-139.0626236216;60.9874545385;G13_UH017
-139.0622137643;60.9876358783;G13_UH018
-139.0618039024;60.9878172168;G13_UH019
-139.0609841644;60.98817989;G13_UH021
-139.0605742885;60.9883612247;G13_UH022
-139.0601644079;60.9885425582;G13_UH023
-139.0597545226;60.9887238904;G13_UH024
-139.0593446326;60.9889052213;G13_UH025
-139.058934738;60.9890865509;G13_UH026
-139.0585248387;60.9892678793;G13_UH027
-139.0581149347;60.9894492063;G13_UH028
-139.0577050261;60.9896305322;G13_UH029
-139.0568851948;60.98999318;G13_UH031
-139.0564752721;60.990174502;G13_UH032
-139.0560653448;60.9903558227;G13_UH033
-139.0564330933;60.9904225521;G13_UH034
-139.0569813346;60.9904626841;G13_UH035
-139.0575295772;60.9905028138;G13_UH036
-139.0580778214;60.9905429414;G13_UH037
-139.0586260669;60.9905830667;G13_UH038
-139.0591743138;60.9906231898;G13_UH039
-139.060270812;60.9907034294;G13_UH041
-139.0608190632;60.9907435458;G13_UH042
-139.0613673159;60.99078366;G13_UH043
-139.06191557;60.990823772;G13_UH044
-139.0624638255;60.9908638818;G13_UH045
-139.0630120824;60.9909039893;G13_UH046
-139.0635603407;60.9909440947;G13_UH047
-139.0641086005;60.9909841978;G13_UH048
-139.0646568617;60.9910242986;G13_UH049
-139.0657533883;60.9911044937;G13_UH051
-139.0663016538;60.9911445879;G13_UH052
-139.0668499207;60.9911846799;G13_UH053
-139.067398189;60.9912247697;G13_UH054
-139.0679464587;60.9912648572;G13_UH055
-139.0684947298;60.9913049425;G13_UH056
-139.0690430024;60.9913450256;G13_UH057
-139.0695912764;60.9913851065;G13_UH058
-139.0701395518;60.9914251851;G13_UH059
