X;Y;name
595116.903938686;6741289.72874455;G04_UM038
595110.367892122;6741319.00809044;G04_UM039
595103.831845558;6741348.28743632;G04_UM040
595097.295798994;6741377.5667822;G04_UM041
595090.75975243;6741406.84612808;G04_UM042
595084.223705866;6741436.12547397;G04_UM043
595077.687659302;6741465.40481985;G04_UM044
595071.151612738;6741494.68416573;G04_UM045
595064.615566174;6741523.96351161;G04_UM046
595066.4312837;6741553.48647919;G04_UM047
595071.249506762;6741583.09703013;G04_UM048
595076.067729825;6741612.70758106;G04_UM049
595080.885952888;6741642.31813199;G04_UM050
595085.704175951;6741671.92868292;G04_UM051
595090.522399014;6741701.53923386;G04_UM052
595095.340622077;6741731.14978479;G04_UM053
595100.15884514;6741760.76033572;G04_UM054
595104.977068203;6741790.37088665;G04_UM055
595109.795291266;6741819.98143759;G04_UM056
595114.613514329;6741849.59198852;G04_UM057
595119.431737392;6741879.20253945;G04_UM058
595124.249960454;6741908.81309038;G04_UM059
595129.068183517;6741938.42364132;G04_UM060
595133.88640658;6741968.03419225;G04_UM061
595138.704629643;6741997.64474318;G04_UM062
595143.522852706;6742027.25529411;G04_UM063
595148.341075769;6742056.86584504;G04_UM064
598119.064610307;6756848.40753132;G02_LM001
598125.405772127;6756819.08536109;G02_LM002
598131.746933946;6756789.76319086;G02_LM003
598138.088095765;6756760.44102064;G02_LM004
598144.429257584;6756731.11885041;G02_LM005
598150.770419403;6756701.79668018;G02_LM006
598157.111581222;6756672.47450996;G02_LM007
598163.452743041;6756643.15233973;G02_LM008
598169.79390486;6756613.8301695;G02_LM009
598176.13506668;6756584.50799928;G02_LM010
598182.476228499;6756555.18582905;G02_LM011
598188.817390318;6756525.86365883;G02_LM012
598195.158552137;6756496.5414886;G02_LM013
598201.499713956;6756467.21931837;G02_LM014
598207.840875775;6756437.89714815;G02_LM015
598214.182037594;6756408.57497792;G02_LM016
598220.523199413;6756379.25280769;G02_LM017
598226.864361233;6756349.93063747;G02_LM018
598233.205523052;6756320.60846724;G02_LM019
598239.546684871;6756291.28629701;G02_LM020
598245.88784669;6756261.96412679;G02_LM021
598252.229008509;6756232.64195656;G02_LM022
598258.570170328;6756203.31978634;G02_LM023
598264.911332147;6756173.99761611;G02_LM024
598274.149043382;6756145.53730822;G02_LM025
598284.869651404;6756117.51823322;G02_LM026
598295.590259425;6756089.49915823;G02_LM027
598306.310867447;6756061.48008323;G02_LM028
598317.031475469;6756033.46100823;G02_LM029
598327.75208349;6756005.44193324;G02_LM030
598338.472691512;6755977.42285824;G02_LM031
598349.193299533;6755949.40378324;G02_LM032
598359.913907555;6755921.38470825;G02_LM033
598370.634515577;6755893.36563325;G02_LM034
598381.355123598;6755865.34655825;G02_LM035
598392.07573162;6755837.32748326;G02_LM036
598402.796339642;6755809.30840826;G02_LM037
598413.516947663;6755781.28933327;G02_LM038
598424.237555685;6755753.27025827;G02_LM039
598434.958163706;6755725.25118327;G02_LM040
598445.678771728;6755697.23210828;G02_LM041
598456.39937975;6755669.21303328;G02_LM042
598469.005569106;6755642.31640463;G02_LM043
598488.525261783;6755619.53523701;G02_LM044
598508.044954459;6755596.7540694;G02_LM045
598527.564647136;6755573.97290179;G02_LM046
598547.084339813;6755551.19173418;G02_LM047
598566.604032489;6755528.41056656;G02_LM048
598586.123725166;6755505.62939895;G02_LM049
598605.643417843;6755482.84823134;G02_LM050
598625.163110519;6755460.06706372;G02_LM051
598644.682803196;6755437.28589611;G02_LM052
598664.202495872;6755414.5047285;G02_LM053
598683.722188549;6755391.72356089;G02_LM054
598703.241881226;6755368.94239327;G02_LM055
598722.761573902;6755346.16122566;G02_LM056
598742.281266579;6755323.38005805;G02_LM057
598761.800959256;6755300.59889043;G02_LM058
598781.320651932;6755277.81772282;G02_LM059
598800.840344609;6755255.03655521;G02_LM060
598820.360037286;6755232.25538759;G02_LM061
598839.879729962;6755209.47421998;G02_LM062
598859.399422639;6755186.69305237;G02_LM063
598877.423350821;6755162.74234991;G02_LM064
598894.82415578;6755138.30442883;G02_LM065
598912.22496074;6755113.86650775;G02_LM066
598929.625765699;6755089.42858667;G02_LM067
598947.026570659;6755064.99066559;G02_LM068
598964.427375618;6755040.55274451;G02_LM069
598981.828180578;6755016.11482343;G02_LM070
598999.228985537;6754991.67690235;G02_LM071
599016.629790497;6754967.23898127;G02_LM072
599034.030595456;6754942.80106018;G02_LM073
599051.431400416;6754918.3631391;G02_LM074
599068.832205375;6754893.92521802;G02_LM075
599086.233010335;6754869.48729694;G02_LM076
599103.633815294;6754845.04937586;G02_LM077
599122.97903627;6754822.5568102;G02_LM078
599147.425359354;6754805.16781116;G02_LM079
599171.871682439;6754787.77881212;G02_LM080
599196.318005523;6754770.38981308;G02_LM081
599220.764328608;6754753.00081404;G02_LM082
599245.210651692;6754735.611815;G02_LM083
599269.656974777;6754718.22281596;G02_LM084
599294.103297861;6754700.83381692;G02_LM085
599318.549620946;6754683.44481788;G02_LM086
599342.99594403;6754666.05581883;G02_LM087
599367.442267115;6754648.66681979;G02_LM088
599391.888590199;6754631.27782075;G02_LM089
599416.334913284;6754613.88882171;G02_LM090
599454.38033224;6754584.01952769;G02_UM001
599482.271844608;6754572.97129083;G02_UM002
599510.163356976;6754561.92305396;G02_UM003
599538.054869344;6754550.8748171;G02_UM004
599565.946381713;6754539.82658024;G02_UM005
599593.837894081;6754528.77834337;G02_UM006
599621.729406449;6754517.73010651;G02_UM007
599649.620918817;6754506.68186964;G02_UM008
599677.512431185;6754495.63363278;G02_UM009
599705.403943553;6754484.58539591;G02_UM010
599733.295455922;6754473.53715905;G02_UM011
599761.18696829;6754462.48892218;G02_UM012
599789.078480658;6754451.44068532;G02_UM013
599816.969993026;6754440.39244845;G02_UM014
599844.861505394;6754429.34421159;G02_UM015
599872.753017763;6754418.29597473;G02_UM016
599900.644530131;6754407.24773786;G02_UM017
599928.536042499;6754396.199501;G02_UM018
599956.427554867;6754385.15126413;G02_UM019
599984.319067235;6754374.10302727;G02_UM020
600012.210579603;6754363.0547904;G02_UM021
600040.102091972;6754352.00655354;G02_UM022
600067.99360434;6754340.95831667;G02_UM023
600095.885116708;6754329.91007981;G02_UM024
600123.776629076;6754318.86184294;G02_UM025
600151.668141444;6754307.81360608;G02_UM026
600179.559653813;6754296.76536922;G02_UM027
600207.451166181;6754285.71713235;G02_UM028
600235.342678549;6754274.66889549;G02_UM029
600263.234190917;6754263.62065862;G02_UM030
600291.125703285;6754252.57242176;G02_UM031
600319.017215653;6754241.52418489;G02_UM032
600346.908728022;6754230.47594803;G02_UM033
600374.80024039;6754219.42771116;G02_UM034
600402.691752758;6754208.3794743;G02_UM035
600430.583265126;6754197.33123743;G02_UM036
600458.474777494;6754186.28300057;G02_UM037
600486.366289863;6754175.2347637;G02_UM038
600514.257802231;6754164.18652684;G02_UM039
600542.149314599;6754153.13828997;G02_UM040
600570.040826967;6754142.09005311;G02_UM041
600597.932339335;6754131.04181625;G02_UM042
600625.823851703;6754119.99357938;G02_UM043
600653.715364072;6754108.94534252;G02_UM044
600681.60687644;6754097.89710565;G02_UM045
600709.498388808;6754086.84886879;G02_UM046
600734.379387682;6754070.32066782;G02_UM047
600758.663225644;6754052.70546944;G02_UM048
600782.947063606;6754035.09027107;G02_UM049
600807.230901568;6754017.47507269;G02_UM050
600831.51473953;6753999.85987431;G02_UM051
600855.798577492;6753982.24467594;G02_UM052
600880.082415454;6753964.62947756;G02_UM053
600904.366253416;6753947.01427919;G02_UM054
600928.650091378;6753929.39908081;G02_UM055
600952.93392934;6753911.78388243;G02_UM056
600977.217767303;6753894.16868406;G02_UM057
601001.501605265;6753876.55348568;G02_UM058
601025.785443227;6753858.93828731;G02_UM059
602167.94053409;6766137.25060483;G13_LM001
602183.600903089;6766111.66246611;G13_LM002
602199.261272089;6766086.0743274;G13_LM003
602214.921641089;6766060.48618869;G13_LM004
602230.582010089;6766034.89804998;G13_LM005
602246.242379089;6766009.30991126;G13_LM006
602261.902748088;6765983.72177255;G13_LM007
602277.563117088;6765958.13363384;G13_LM008
602293.223486088;6765932.54549512;G13_LM009
602308.883855088;6765906.95735641;G13_LM010
602324.544224087;6765881.3692177;G13_LM011
602340.204593087;6765855.78107899;G13_LM012
602355.864962087;6765830.19294027;G13_LM013
602371.525331087;6765804.60480156;G13_LM014
602387.185700086;6765779.01666285;G13_LM015
602402.846069086;6765753.42852413;G13_LM016
602418.506438086;6765727.84038542;G13_LM017
602434.166807086;6765702.25224671;G13_LM018
602449.827176085;6765676.66410799;G13_LM019
602465.487545085;6765651.07596928;G13_LM020
602481.147914085;6765625.48783057;G13_LM021
602496.808283085;6765599.89969186;G13_LM022
602512.468652084;6765574.31155314;G13_LM023
602528.129021084;6765548.72341443;G13_LM024
602543.789390084;6765523.13527572;G13_LM025
602559.449759083;6765497.547137;G13_LM026
602575.110128083;6765471.95899829;G13_LM027
602590.770497083;6765446.37085958;G13_LM028
602606.430866083;6765420.78272087;G13_LM029
602622.091235082;6765395.19458215;G13_LM030
602637.751604082;6765369.60644344;G13_LM031
602654.406602588;6765344.71056599;G13_LM032
602672.962325393;6765321.13759097;G13_LM033
602691.518048199;6765297.56461595;G13_LM034
602710.073771004;6765273.99164093;G13_LM035
602728.62949381;6765250.41866592;G13_LM036
602747.185216615;6765226.8456909;G13_LM037
602765.74093942;6765203.27271588;G13_LM038
602784.296662226;6765179.69974086;G13_LM039
602802.852385031;6765156.12676585;G13_LM040
602821.408107836;6765132.55379083;G13_LM041
602839.963830642;6765108.98081581;G13_LM042
602858.519553447;6765085.40784079;G13_LM043
602877.075276253;6765061.83486578;G13_LM044
602895.630999058;6765038.26189076;G13_LM045
602914.186721864;6765014.68891574;G13_LM046
602932.742444669;6764991.11594073;G13_LM047
602951.298167474;6764967.54296571;G13_LM048
602969.85389028;6764943.96999069;G13_LM049
602988.409613085;6764920.39701567;G13_LM050
603006.96533589;6764896.82404065;G13_LM051
603025.521058696;6764873.25106564;G13_LM052
603044.076781501;6764849.67809062;G13_LM053
603062.632504307;6764826.1051156;G13_LM054
603081.188227112;6764802.53214059;G13_LM055
603099.743949917;6764778.95916557;G13_LM056
603118.299672723;6764755.38619055;G13_LM057
603136.855395528;6764731.81321553;G13_LM058
603155.411118334;6764708.24024052;G13_LM059
603173.966841139;6764684.6672655;G13_LM060
603192.522563944;6764661.09429048;G13_LM061
603211.07828675;6764637.52131547;G13_LM062
603229.634009555;6764613.94834045;G13_LM063
603248.189732361;6764590.37536543;G13_LM064
603266.745455166;6764566.80239041;G13_LM065
603285.301177971;6764543.2294154;G13_LM066
603303.856900777;6764519.65644038;G13_LM067
603322.412623582;6764496.08346536;G13_LM068
603340.968346387;6764472.51049034;G13_LM069
603359.637236916;6764449.04079723;G13_LM070
603381.42062238;6764428.41353086;G13_LM071
603403.204007843;6764407.7862645;G13_LM072
603424.987393307;6764387.15899813;G13_LM073
603446.77077877;6764366.53173176;G13_LM074
603468.554164234;6764345.9044654;G13_LM075
603490.337549697;6764325.27719903;G13_LM076
603512.120935161;6764304.64993266;G13_LM077
603533.904320624;6764284.0226663;G13_LM078
603555.687706088;6764263.39539993;G13_LM079
603577.471091552;6764242.76813357;G13_LM080
603599.254477015;6764222.1408672;G13_LM081
603621.037862479;6764201.51360083;G13_LM082
603642.821247942;6764180.88633447;G13_LM083
603664.604633406;6764160.2590681;G13_LM084
603686.388018869;6764139.63180173;G13_LM085
603708.171404333;6764119.00453537;G13_LM086
603729.954789796;6764098.377269;G13_LM087
603751.73817526;6764077.75000263;G13_LM088
603773.521560723;6764057.12273627;G13_LM089
603795.304946187;6764036.4954699;G13_LM090
603817.08833165;6764015.86820354;G13_LM091
603838.871717114;6763995.24093717;G13_LM092
603860.655102577;6763974.6136708;G13_LM093
603882.438488041;6763953.98640444;G13_LM094
603904.221873505;6763933.35913807;G13_LM095
603926.005258968;6763912.73187171;G13_LM096
603947.788644432;6763892.10460534;G13_LM097
603969.572029895;6763871.47733897;G13_LM098
603998.619129342;6763844.07672997;G13_UM001
604019.961986369;6763822.99397745;G13_UM002
604041.304843395;6763801.91122493;G13_UM003
604062.647700423;6763780.8284724;G13_UM004
604083.99055745;6763759.74571988;G13_UM005
604105.333414477;6763738.66296736;G13_UM006
604126.676271504;6763717.58021484;G13_UM007
604148.019128531;6763696.49746231;G13_UM008
604169.361985558;6763675.41470979;G13_UM009
604190.704842585;6763654.33195727;G13_UM010
604212.047699612;6763633.24920475;G13_UM011
604233.390556639;6763612.16645222;G13_UM012
604254.733413666;6763591.0836997;G13_UM013
604276.076270693;6763570.00094718;G13_UM014
604297.41912772;6763548.91819466;G13_UM015
604318.761984747;6763527.83544213;G13_UM016
604340.104841774;6763506.75268961;G13_UM017
604361.447698801;6763485.66993709;G13_UM018
604382.790555828;6763464.58718457;G13_UM019
604404.133412855;6763443.50443204;G13_UM020
604425.476269882;6763422.42167952;G13_UM021
604446.81912691;6763401.338927;G13_UM022
604468.161983936;6763380.25617448;G13_UM023
604489.504840964;6763359.17342195;G13_UM024
604510.847697991;6763338.09066943;G13_UM025
604532.190555018;6763317.00791691;G13_UM026
604553.533412045;6763295.92516439;G13_UM027
604574.876269072;6763274.84241186;G13_UM028
604596.219126099;6763253.75965934;G13_UM029
604617.561983126;6763232.67690682;G13_UM030
604638.904840153;6763211.5941543;G13_UM031
604660.24769718;6763190.51140177;G13_UM032
604681.590554207;6763169.42864925;G13_UM033
604702.933411234;6763148.34589673;G13_UM034
604724.276268261;6763127.26314421;G13_UM035
604745.619125288;6763106.18039168;G13_UM036
604766.961982315;6763085.09763916;G13_UM037
604786.108692844;6763062.12607501;G13_UM038
604803.760698955;6763037.86897955;G13_UM039
604821.412705066;6763013.61188409;G13_UM040
604839.064711178;6762989.35478862;G13_UM041
604856.716717289;6762965.09769316;G13_UM042
604874.3687234;6762940.8405977;G13_UM043
604892.020729511;6762916.58350224;G13_UM044
604909.672735622;6762892.32640678;G13_UM045
604927.324741734;6762868.06931132;G13_UM046
604944.976747845;6762843.81221585;G13_UM047
604962.628753956;6762819.55512039;G13_UM048
604980.280760068;6762795.29802493;G13_UM049
604997.932766179;6762771.04092947;G13_UM050
605015.58477229;6762746.78383401;G13_UM051
605033.236778401;6762722.52673854;G13_UM052
605050.888784512;6762698.26964308;G13_UM053
605068.540790624;6762674.01254762;G13_UM054
605086.192796735;6762649.75545216;G13_UM055
605103.844802846;6762625.4983567;G13_UM056
605121.496808957;6762601.24126123;G13_UM057
605139.148815069;6762576.98416577;G13_UM058
605156.80082118;6762552.72707031;G13_UM059
605174.452827291;6762528.46997485;G13_UM060
605192.104833402;6762504.21287939;G13_UM061
605209.756839514;6762479.95578392;G13_UM062
605227.408845625;6762455.69868846;G13_UM063
605245.060851736;6762431.441593;G13_UM064
605262.712857847;6762407.18449754;G13_UM065
605280.364863959;6762382.92740208;G13_UM066
605297.007226361;6762358.01924697;G13_UM067
605311.819836225;6762331.93119245;G13_UM068
605326.632446089;6762305.84313792;G13_UM069
605341.445055953;6762279.75508339;G13_UM070
605356.257665817;6762253.66702886;G13_UM071
605371.070275681;6762227.57897434;G13_UM072
605385.882885545;6762201.49091981;G13_UM073
